bitcoin address,wire amount,credit card
1LJvrS4FT4vsL2gfXpECLpg7RJKkKGgV8e,"€77,43",3543713640314445
1AGvN9mqsHcU8ho83rUA6b2tUQmZgAgFKN,$2504.90,3543308029730202
18NhEiZ2vg8ULizhnVzLaAF2YL43Ew2i8s,¥6775.48,374622100129013
1Ee8mJKFXJpWNdsp1hghdpHJsfTuzqb6xt,¥166.22,63046334053961618
1HTfMLKGWXB7PfTcxtodEeKKqVvgosNPpp,"€8069,75",3542564334000209
1LPKyN1GHNMmfb33hVSArh3iwrZdpqEWDA,$4800.09,3541164139157741
1KxS8SeHy6pbxTiYQARmWUJ4GJMcjM8L1j,¥1975.16,30270743864202
13vrCocUJBtsBzaiPkj1fLpi3SmVAHVyVU,£4074.60,201498150653221
1G8ThEkNVocwLnR8SaJvkVvYqv9ySCMC56,£7399.28,3542383567498885
1M7MaFa1EmQqvx1Equ66eYzmP3PDcyhNLT,¥5420.33,3587314027775923
13H6gw3gXrTu2Zn4oNh6cherBdTD9GsRQC,"€8109,17",63040097906258989
1GW6SjEKRoMQcQocyhjPk1ccNZUEKrgbi7,¥2681.71,630422215363253160
18q7mt2qWP8kP1oZYLtntnADXELG1VkuxL,£6662.77,3547046880533945
15kVJPfeBjCKSGX9yDAx7E7R9V5T2VbBjQ,¥378.27,5131160678662548
1MrognwydqvLZH7mYZYZsC5iXD3gGf5vRs,£7959.82,3555264562716261
13Nf32kH2uarW7KJDWZoKs6UmzBJYUdWNe,¥1602.32,3570460707443271
17kUS1RmTzDGuE2MEAkkoiuZVWm9e64mjC,¥6683.71,201555399920917
17yGJ1Ati11b1fRJ1MaGbdNe5s5oZ6wpW,$4737.51,5100131068964148
1H5Was4v6nCdF35aPxwFxxd78E829Q9HAe,"€6370,88",3561395363588764
1AsqSVa7ZSpDUhmYuSLhzTrp55QcEjNwru,"€8283,06",676337418054248781
173Z7noBVXZGV3Wf2JeXBqtbnwkcSR71ES,¥6143.48,4913214244616178
148XSjJAdTAJMCyNwu1oxJ6zSu8wDXUJ3w,"€6191,20",30561744182655
166pa7wso2rTGKEqzUuFxeEwVhwVVLA6df,£587.57,36639828535339
13k8a8Ru3MuoR9KWQMp4P73LGdkibWvoGJ,¥9382.92,5362214657348197
133aG1NEi5czu5GmxkPeAFiYPGGwgH7x6Z,$9586.48,490510425798277179
1D9o4ooWU2jFRseiMXftZKtvUaN7MgdC57,$611.26,5610564924387463
1LCv8WS662X38PMQWQTbcBNFU1UUUy6Xtq,"€9291,89",3578913328165055
1Nrxu1UoD2C1ETNULATkFwTu41LkEewgh,¥1960.56,6762077500507077
1DyAMkMkFqeRkbp9Cipiv2ZdDDJuB3aUhK,£3532.01,3543594887643112
13w5GCmHFKEpmvhGKxzBkNUtkf6VAqw1vw,¥3808.62,50188523438042954
1eiTwrCtxrLDWkgVfKRJiFfAVFZdrvY3T,$4966.36,58937218903240533
1HnJVkdJEVseYPSZ5gFb4rgCRTC4VcYz9j,$2858.29,30264304499359
1C7EYEo3PAbsbsCJixHcbMXymCXEDbtP1a,£3099.17,3536118480259883
1QGgri1fRpFZUG8nUSGu3tynUjqnKFrCZF,$8855.94,3551915415221650
16eNa4CN1PC1E4ijXCrGe6VWxVBz7h35kt,¥2770.62,5048377621034318
1JRvXvt89UUCVGWnr3EwMnuL56Ydc245GL,$4553.80,5602235113533312
19fNB7a134SoLb8Bota2bcZHMTZ87RNm64,£491.35,3581427225643069
13wvz4TeyPuCPAVfPMpFTaE1GBPBizpi3S,£4137.14,374288614611076
17jD4U1MjsV9wMd5EYFHLo85QAKwhzs4VX,$3758.58,4017951181213
1Kt9My3H7Nf1uxHjXKfFodsaAUT3Q2dykX,£336.62,5602242459678289
1HQSUaijXwBFqMwrtTrFckMKjxkyTQt7jf,£604.17,36687000045510
19U5yC8oJ1ohLWbkuAiKJgLXRTR4JPZfev,"€8160,94",3560807598222598
1FrGbpwQbcQt9cUW23WbZ1g5WESyGijeyb,"€9206,86",3535584044007400
16UHoyf3n3Zmt1e1d2P4DEUF76S4Bxiv6,£9984.14,676143155055385600
19wf1e5shzT5FvpF2EBUQBsPisd9Zxwv83,£1101.31,30138291158253
1LzUccGnF4zmG5Q2GeGefHFFPZiwoHcPyQ,"€2215,62",3535288870235859
1EHHeZBvxVsM4HFGSeS7e38vprN3c9cwcb,£5885.96,3577461576396569
17SEdbw8598p6Msu4tMdM6xBeQB7BcyaWr,"€7322,39",4405858973398880
1BchFx7abZGKJsiYXmGLfKGNNE2jGHVgBe,¥8948.05,4041599751716
1MR1348K1E5B6b36H5s3jg4K91h1tMwaUj,$1446.81,3575959156445229
1C5SHmsUyZEkajUEXvnppMBhL9VDL8Pvtt,$3341.98,3539201023111832
179MsFe3Yo6i4y1nLQe3jRZzw8gX5GLpMz,"€7176,56",4405871661965498
1RHRB9PuCQMrg8Ecb7A64Eq8sagWKNbx3,£9801.00,3539701802411766
1Jd7uizqtRhA89Z1XEixcAPjfwJrFjBk9P,$1380.71,3555848651195963
14CtRzECCMMK64MY14BsTMi55Km94jq7A9,¥1289.62,3555895178615247
1FcKPvddFaMedn9xkoyncgzpV2KHcmYyjY,¥5898.21,201826501563501
1EhpfB6USXrCd989SeHFnada8JVXRmDEDS,¥150.99,201512897872876
1PoQAoxN37yj26C7g92Uoar3bUx7pfwvG5,$5441.23,3578539326457267
1EuaMFVYRQhZmweRW8nCJRjdQu6wxprK6s,$5557.88,3533112510592846
15AUio9oN6WSjGG2kV7D7UA43YAtTLpKQB,$9956.72,6709612604372490580
1DhMd1c5qjpGNervZMDmDSua723yUPc5AX,"€4516,88",374622632726963
14UiYTfPuB4HRR28dnEni38L3QTTzhavRc,$5296.25,3552382205479759
155GKdRSPeXWBzqu1n6eVHZSEDtHxZF7no,£9199.83,3551457261417652
14qbfT2KFH589EckCd77FdXpzyrziXXPE9,£1455.62,3564234615238646
1PAQ4XiaDG7YkKh5Uc34WQUsP3bZUBkm5D,£7458.54,3575081206462318
15AbmEXS7WC4t29LpnFKMcVk77eVwFQB8c,£5086.19,5100145769223901
14BGZmUPez1NT2q6CYHvsKtSjyfDVsb9ZK,¥1947.15,56022198701188979
1BmfMEdcEFpAxTd51XsYtUTnQNzUz2nhkT,"€3765,94",3548560068141379
1JDxUQHfZeUWRbhbY7Y658S9NSbzfCvbQd,"€9337,10",3553502926321662
147AYRh98jkcMogkwjdQpjmzsi1jxn8h2K,"€2869,00",3583633204699455
17DbpfmE3t2BzX6myhtpokygRtxTWaPaUJ,$518.58,3572715128993974
1Mu5ZMrxmuApszbzc8T4581oe1xefwc3rU,"€3348,76",3543975449568725
14UVQCu4pMS4P6C3i9acPyuvGuFqz37Zno,$6800.35,30568361482219
13TUftBAJ3sP5yE9FK3mR8KpYL8zkdiYgu,¥2955.17,3555303394725577
15SLTXffSkVE1xgtZ5JYaMphcaHgDYRMGd,¥6866.74,5602227220922876
1NR6F43MJYsewP2Xp4FtktNiJmkARtWBTL,"€3756,56",4026396882559275
15FXHdWKFtWfWPFeuSxURL8wKFgDdup1sp,¥1160.76,5893506922857567447
1B48R5vD21D3bkiK9Z1LNmd6iTQBiYqVkB,$744.95,676345010842947590
18u9AootRT7xMToCooETK57HheScKxkKBH,£6041.90,5038616727012187
1NHt2xviexaGsfnHYzkaApTqk8e1Ta5p1K,¥2313.08,6763788908189567703
1NFyBF5cb3YBcSfXq4quMwoP3imapbFggB,$4361.26,201406753287966
19F3sShdzBbhVM6CHEakPoCzL9Syrc8DrX,"€7090,31",6334075025475761
14NTtXNLiyuHUKEgMee53zZWTv3oWx83Vc,$1680.54,6392492709347779
1M98CTfs4yAPDEE9cfkfs1GRJ3faeHTa17,$1510.49,5602251660460957
1MUvc677oU5LSsNeTtQV8r6MVMBP6C8Reb,"€1820,63",4844411894084533
1grZYjuVj85YHoDLMKy2qdHYPrv3mhBks,$1304.07,6759589754492500406
1HqBcoZNuCFJbkaDrSRLirEj2WifeH5RFD,$6810.88,337941990384850
1Prpwqfj2bF1W8Qrjg46TVCYd88SGHbg5S,¥2868.49,4913227088574600
15kPjDtCrjTn7FHMJsAxa5wbErwZ2PmqJp,"€9931,59",5610197349233861
16eafMvfDeELfqrxF1Try9f67UUpBNpAZ,"€6008,76",3531548985681287
1MWQPzHon776MKLUtiLqwZUdmEdC8nbc1z,¥7733.92,6333316306644837
19ztSMC271ZYbyinLZuZYxk1L27QhJQyBo,£791.10,3537117780554620
1BLZgz7R1xQhbpD33cZsNbcbb3Sc7vxjiv,"€7588,97",5404113249001472
1FWyBSnVC5XRCctj13PRHghD4LbMn2pSeq,"€712,46",3579429274796636
1BACQ6S1a29hpMs71Dhzdi9tmGxGNd526f,"€8293,57",4903751316382851253
1mS1Zn1red4AH8sstoA47ztWMtV9a5e45,$9496.86,3542268880991825
1MX5jDMr3uACuxsAMQP9C64i5B5zmmfwqr,¥3868.06,3581505018728484
14ap9UHceKBm4RWqzpyYwyzmnx8PP4qw6j,¥6201.67,3575867923696596
1NcpbX9eVvKF4qmpCYhBbDteYqU2aFxhQt,"€7413,69",5048377108455705
1DLePvNGi5WhLoZL4SFK75X59qfxbwY98t,"€8295,16",3564628820419315
1ELzc6WqFdJaLoEyMkh4FUx4B12DuxHSLK,£3255.15,633305952475173219
19bktFEMbrHNm4848bSEw8MgCZXYWdGpWm,$3605.12,36803719839057
1PTCXYigv5s82X7jEiRbKhfSUfBGBTHkux,"€6015,16",5584505435576344
1KYxyCCTxbmmRxA6jA3ZLvp675hamu1ufG,"€1104,74",3537287922771646
13LkLowRrQ6UeCL3LLHvWqJFzz2Rw7e2Qp,¥1574.40,30154562557685
19boRpPrD34qT9d1TTzBFT7qejdwrMKhgd,¥4680.52,374283727768384
1KNiDtQZAsMSSV7LQ8pEtTdaS3zHb1Ys1t,"€391,63",589399272360647578
1BBpnXAEDc57rHhfLQkYTTdhov9A1zwzqf,"€8771,49",201496376087117
1BbT8NVxiKLxtqwWfBBrUHGdyRg4xPSiVV,"€3226,72",3577135002240308
1JbZGoZKbtuzHCWN5zw1AtScRNTeU2fCos,"€9986,12",3580932002724140
1BVnBtQx3TtQgihvr4tKG1zuKUkttNJtG9,"€9522,48",5355230475353689
1GB9dgXHdtaHHjp6GsfxxVwXyWM43KuMeT,¥4834.39,490314077546959901
1Nr2nyVBiDiM4aVeTXAbZv9ZD8A1JYPZhK,$1063.69,5002353539702365
18c7DyLr3D6Q84W9tUb3r5xQ1LodnYNCcB,¥7454.58,5007663118737581
15tPuD2kKyKypKaznGzoHY58H18bt9ePSf,$2660.90,3547691619528300
14wxf8CV4RnsQWVECVyMdqwfeikRNJte3U,$7475.42,3533405965106314
1D37k1bVGQm2uPxQrcyfRVp1TArgBPAtCw,¥6624.76,3570648330459306
1E775XzPpUVJ8GFaeQqBgwYHZneb766BuX,¥9357.04,6709149976139028
18w6vjkdnhnw2f1NdwpfzMZfVkHePCVyR5,¥9831.81,3573672541559982
1K6LBviktEuyFB8jWs9H2rG4hKyffBrf4Q,"€9267,89",5007660496572630
1GLz32bq14q1efLF5H6KMD8S2Va1y7zbUq,$4886.26,4917302190510879
1EQfacnGUASNYaQwbhiW1T8LfrsSN2jtYo,£5657.79,374288199839480
16sZADGYNzj9zHz7gRAFSABkMyrYK4x7fM,"€8097,10",3567928000509738
1HFYrWh3KAwyfvvFi5SS1tRxFhVVeoN8jn,"€74,19",3560463856422353
19uuspaYarwwGNV38LppLXryVCoBXHSvUM,£2338.81,374283608002267
1P6eUqc8k9sYNfx89uEQMGxbdjvr2S6beC,$2398.25,3546903128308608
198JdinoTEAoC9j4Y1XeGxok5Qhb3qci8p,"€3817,83",4222681926792
1RF475wVZy3QgRJJXVctcWD8b3HcHFths,"€6535,65",3528109483774564
1RZpF3KCw3hmyb74ZAH8ed48Bd9SoJYPe,£8348.28,6759817599756082094
1BUv7FdVJAvguhbdUTcD7eug6fU1EBbfoV,¥1044.89,3535458573524939
1EFbyHodpRQR56Wczerekyzw9KSevshjss,¥7902.79,3576696739758962
12zr8aLdpYsDBUZzoUC8h8JEM4FQrfLXas,¥8316.49,36497538881166
1M8JrXVUGbsysSN8SDmneqasPgemchb5Ft,¥9825.28,3543897415687166
1wud8RNXRiJhPfcnJKqUNqSABuNfHd9s5,£9983.58,3554708146111606
1KKbGqnGzPHCnRAsXeftX7uKpTeGFrTPUe,"€5586,41",490556984931014332
1BwAhm1oaEPTYXZ5eYUSz6Uyc2oqjBRHyX,£573.58,4903663348908273
1KncSRxr21ALpC2f9WPEfj6FMgnKS4pKXm,"€5403,49",374283817743404
15nBnpbkZK5mhd4hWdkdtRL7jtR2zTA61J,¥9381.24,3552476156649574
18BVjaNYv3aPhWPJVjXLDdNYufQQwg8r81,£185.20,5566355863591452
1AeDFVaxLCCAzbhcfk3r2ZVoQ4fva65amT,¥1418.92,3529900228824915
1PZVaMEfQLdxN9MkW95SBf77F1p4GuqkMg,$7023.24,6334933927349637127
15QdEHXxL9mdQ2Goos21tN2HTVKXXUgWqP,£7292.34,501830903984786937
1FMqdLb4fmez897ry9yhbKkU8H44wTHrUr,¥6906.34,3542399028026263
1Q98Pzpx2dp6moT6niT3T1be3517opXYHh,¥2547.67,3542337966845385
1AM1REZP9RsJ6PKuH8tBCVP8x8fKcUtodS,¥3027.10,201517357638139
1NVUWv72aPJcQ1P1mb8KSThcby5H2w4RWS,£4149.53,4405887547133861
1323SwQG9pogb5qUCFDUPEsMAZ6xy9dmpH,$9935.26,3544372105101042
1H67uJJqiPuvkgDNbJRPDsf4MFpuYhnVoo,¥4011.53,6390584932470683
1NzinY4GearJyiBxtYWGBbUXU4TTASHW19,¥3466.05,3544392827350446
1PVhWcKkjsbsCDKRdoQeCX2rWMvfkVug7x,¥4966.47,56022339773576838
1M6sNSEbzQZKgHkqK6xj9pRLssqXEqUDrJ,£9886.07,4903048929932274
1Pnv7xDSGp9ecU5dVorSMQTHkDHeaHYfET,£6201.89,3535635137298817
1BofPo3iF9zYon5rM3pJS2HCR7KophN7vm,¥2673.66,201787264406629
1Htf5swgvKFEy8S9UNNpYg1tHxLe9S5Q4x,¥8608.38,5256001669250860
1GduWPv8PY8TQVYybu4mSTsbJCM6Ao4jtQ,£8577.78,3557572218737921
14DaGSmacJmAVpECwgDWPyFnFHmQX8a6TJ,$6107.98,5268015843557707
1dZoSp9BgsRbHnDBe7XrzP624gAECQ4jd,"€6020,79",3541993803752084
1AuvcVszAxACaKXCiffFjExrAdgAayBrG3,£7311.11,5602238454546455
1G77bDRa9ect8Q4uvrT8SAVGmXwV5Q9rhT,£7665.37,06041074344083079
12hE2H5QrvXnwjiauo3qafFNcqdTe3u2H8,£6628.39,3529198224156099
1DpcfBpKcgj86SVFN3g5npCZjt6VgfhAjD,¥671.96,374288068885671
1D7S3pkcEK2jevq2DnQrnYR8haNZ2ZFKoi,¥4770.50,3555938627647237
1PdgeVV4oGgT4yMoe2cJZc29gragWKPD9i,$7739.09,3535162682703000
1PWhNrqHdrxQgJ2XxcSXzuRb6rRnFMXM7e,£9841.86,5108750453769010
1AQ9e2xYWwxX6haPDsYtpWMDganLXWxDXL,£2512.73,3586364282762299
1KfwPrca38Qr3Wwi7S2u6GVYguxdjwCPNM,"€3983,74",3566791190864979
1PmxwypjRq9vTtUANQhmJC2ptfyHY1LM2C,"€2247,68",6762268192962443637
1F6ksn3c8fzbu9fdzMykgtccYX7CGB8qY6,¥3077.33,490539735879714214
16vCbwJZzP4C2haCnfrkL1fKnrny6Ug99z,£9315.84,3585677205689062
14i9Dz3572sQFPXRYoKfnW1H4CwqTB1hGJ,£1337.66,3553430357013881
1CHFLuFmLe3MFbHp2pp1HovJM7JNS3VPU6,£1821.48,30174080969105
14t38kLoTTZ3Gknx4M5jMpwTgJHAvnitG6,¥2996.72,4911516858956041828
1Lw12qbWFPgHB17TA8GhVrYadnwhsxwXdJ,"€7329,00",3570673037290457
1CzSF9MpKQM5FfzQvStVieoKqcV4Qh85cu,$1735.84,3569483153454702
1GnoyeCH1VahkYgx9kmzdPma6JC5M5fsyv,"€2267,17",5007666201047453
13p3ioHosDNHhvSi1rBsCVLztLaf2b858f,$1796.80,374288461724071
15FJTgXkMiMWukqWMov7X1a3UMDmPfV1es,£7555.51,3548642482424423
1HNCh6QeKDGnSm3VMEqiNXdPZcKcAz1zsS,$4849.52,4917448711204342
1D4yEy11URTm138HuQuztY9NJs5r96P5X6,£5786.93,63047055301042476
14vphJ2Fm7Sk8DhbrmJQant3PmN6HhacoU,"€679,15",5641822098134605
1Gti9a8dktssBo8x9DdMM9vKmQYExfgWvP,$1751.23,3545941469491642
1JdS1gbsE3eniXrA1q3SfaAfKk4wXYf6Vy,$8983.82,3547290961451789
1ATJ2WZ8LSHokHJhjJvqiLHbPVbbTS2e5M,$8637.20,3573317795143071
1KnAcpM34bsX4zRDyLc6iCEdkHiMuhDuwU,¥8131.16,3553880404730806
17mAz6gMRF9cKnNbafaJtcviozZYVpm3vW,"€1461,05",30541054428427
1FoKNjnDfkC2kgnv9Yt1qA2jJisvSUtyBC,"€3460,90",3541807673029276
1fGNF66P7WoVy7BA9mPnZVqmNGJv9XWkA,$5652.41,30052551332336
14gtkhtpxSoU1t9BNB6xwXzUrHZnQTj1ob,¥7625.12,30512040254888
18s9zEuCBFKtGi6L4aQfBBaysXUGx4WPN7,"€6370,49",4911816134754399025
1L9fDKHR1jU9cFRNQBJyrBqYqh4DNbQMF4,¥9914.85,490581967577902026
1EM7qwuMCQWEaZ3EqqweD6o4CGBUyKeTxG,£1072.48,201411064100080
15jAdj4yYepWoXT62qxTBDsArS9CZ7xNyP,"€8486,69",5602237713791233
1BYSDKwXnvQVQVCHEQm3KmJ36oAihW5mhs,¥2760.07,201533009603363
18TNnoqRcE1stq4K9a1T5razPuArbBVKjS,£7722.80,3541829156000772
1tYc3yG1AtrdPB1XomczUmQpAcWuVNXzV,£4343.06,630495188635308975
1FtqsbtCPnhP2tzrNh5GEmGpX1Anuc1EXh,¥1741.06,5560456166381249
15FEBNZEz1euSHs6VGidQA48sF9BnZC2vs,¥5968.96,5002358691691074
18CYfYE7jQD2fA1ca9vxW2mEohXCzqrinU,¥8778.17,201811236816440
1FcxDUvsdiUXZmJp2AasJY3zYDLhj2PakJ,£3400.77,3567650703765199
1Cx8wojrF8kRgURLh2AWFkdvHxiWNxTD7w,£7666.74,3562674819927290
1MLxJX8H3VHhgN2WUj6Xfo7k2ReLrb7YAH,$9254.26,3554368905836479
1PhADYaCk5QJNb4jCDWTYizEXwZXoZNGcK,"€6132,61",5193948815206079
1LyLver3ffB4r7f1LvWxJi9bK6AiB54hTC,"€579,61",5193491734813147
1FmLeQsv2YWWxLq8rpqkUPfwjBpV4KH6Sx,"€8741,60",6304221250930370402
17aTYkVwxX7bsbKnkrbRdxfz6czZA2dizK,"€988,92",5007668632171662
1jkSMWythjmUJm8hcJVSgwqjqWRU4rarD,$3572.08,3536038913929987
156NeqaxbK6WgNi7WVm6sQqPwRqM4eBtZD,$3639.95,490374715571710189
16U8XuDGcFgJv8SUgTNBgzjWKgv8M51Ggb,¥4067.65,3576683931645981
14kJKCBjUvQbPKr1LUxWGAZWMQowiX1HpY,£4117.63,5108752315969424
18U3PqzxdoxMpMC8GoF9MjhqMirB8sgWaq,£8970.75,3556293638748593
18dbCFg1DtsPs26NR6QRbwZQnTvdMvv98Z,$1129.14,5020314380163865
1FeELAUKHNz3rbw4ZfnoBio4gw42EjHurG,£3679.24,5610197121388990
1EFkjSF8bGn3FiHd9Livc1SA3xutCGCPo5,¥3296.84,3557701569716693
18SFFVgErHgnfeDsKr22V79FmWGMXZEBMb,$6522.05,3564104004991529
1HhJgLzkVCePRgZAbdqgnxHpMnvyVSMPTA,"€9053,44",3576840459687791
1LRY274qeAXuFKfncPkmieAnga1TVkafAw,£6966.50,5048374893722928
1AxKJHU3i3UTLdf1i5VUwj9GGaXvvpbtza,$8211.88,3528837096204716
1DcZZGbbfgVfeH7CpVypsjiTECht9JgSoc,¥4718.09,3529745408399992
15pBjaaVmfG3HbXdKQgjrfcdy1ptcXQE2f,"€4346,62",3574783643695993
1JtBDZJ1idr7BrnSMfvsuwM5Z4XgNdQee6,¥4680.16,3555280384029022
18pxJgn4FZVmEmNr1Uc7TynpFxoerbnLgQ,$265.24,3542062668172488
1EttGCUQMn1rtKgkHEH57jNBWTBE2X1DQ3,¥4961.88,5566951327069653
18JeY3YAVAySeG66Zs7vPCvg6LHvBvxKM5,$5181.40,3581088952822811
1ApRpEdGpE1GfhoBe8avWbr7cysULHJcHb,¥744.80,491144239020445609
1LHJt1JrGJL39dY1sivqnSVFmomuy5scp3,$4274.01,5048371006457178
17cdqwhM28GXnuTVnzRmxm1rUAFZmT2tFF,£8622.81,4903633962003812523
1CiXE3xKRgUd2v5wcCQyAJ3X4AHNZvsuL1,"€554,19",5253756641312293
1Luc4WnKvzPPvrAt57aRDbkJbtH9haDXFM,£83.03,6762191810450520
1NcyrY1LKHgXnghw22i7yTGQQHhmHMsuQ7,"€4445,55",30376695130698
1ND8kuVrCCNBJmrANszdCquiJjgyrFTyWm,$6872.83,4017951851485729
1NTUsQJRMdursaw1Ct8o8kpWxyEeRZJVit,"€5579,10",633468495435700708
1LZXptkeVpBStRNoznniMJRa8WWEYFUxzn,¥575.65,201853252811871
19D6nnCuA1vtpUWR4NqVbTLPLShGAd2qGq,£7086.16,5641828559613036418
1EJySsKhu5sPA1uzPjseeySbYAXhHMGUVZ,£6371.40,372301934829674
1BuShNj5RdsPYddjob7tEa73pWdYshmH2f,$6282.88,3588821478733960
1NjPe121bzenuUX6PYrXYSstmb6iEjgCRd,$282.87,67596227158819084
1HBZYdcuG5qaBcuLrTVLrFA2AM42aFvSED,£4654.86,5602226556989877656
15zPjJa3ZVungtc4t7VYUhHMW8Y3LXfrsx,$6511.08,3574380605397161
1L1PyMNr2ujiLpB2DtQ24e72EjWqnhXwoF,£8332.93,374288882875346
1Nd5dFwaGE8yVVDQ74gbtMd3JNWwYL6RAs,$8658.56,3564667317272456
1HKe1EnjQAjUWny71qhpzJzPTM8FhNNGo3,"€8708,02",3550151780444724
14nEixhy8JrFcL4pzj7nqsWrioABZjYMhN,¥8987.54,5010128071241885
1Ahd6pxdzUPD1nVWDhjwP7bwWWXv7q87iw,$3372.16,3568894985313067
1MNfu92jHKAKDMPKsCNTVstpkX4UK5ceBM,¥7728.94,3574140785713854
13vFL74wSsyJ2bsDELzZXjXwtT1b943SfX,"€5046,46",201474527918068
18UPL9MMLwCEkeNspd4PwjDN9wVVYKC5fb,"€9746,12",3549304063509440
1PwRna3Jbr1XNKTj32ry1Cq1gecGL3DGbP,$8517.47,3553758843351618
17SgeZdkdbqLgyHNwAyPgVQ999CyA2ExHJ,"€2210,25",3579791322822270
1FFFaZjaN9BUVh8qPQD8NvEwCkuwiM22eL,¥807.36,5010125382653824
1Mp12pNAgA9gdono2kwp4sJQZzrLHFnLN6,"€868,05",4917794546645450
1KBAzzrutBDrftJ5F9rfQBLCmLxW99vNEa,¥4874.51,4175008641991009
1Cj5mkSisRxTzXvxoEnEHENtwhpWmohAh5,$5615.96,201535531123372
1CuK5GTnWug963N5w5tM3ea5CR5Bu39ZDc,"€8584,76",50207521086601235
1B57oboa51KDfA7MreWLU66kipDssDfZ16,"€7147,86",3540548971279020
1GGMxb127X5Tdn2V2jmrjAjc6joWBhFCrv,$5284.66,5484992057420467
1EgrFi2bUQk7rDtV4FFQEWuntADY46dCH8,£8654.28,3557435125917749
1FTVKhz95HSj7r9v5vNpQo39HLGfUPs2iq,"€1537,13",3531006018693589
12bu26ne4hyP3xmhMQdaGk9PhteD2qmRf4,£8511.86,633360001423873918
1LWDzHWLwGyx9LWo3rgaGvgjvUY49HqJEH,$8093.25,5100148125447594
1JFKX9pmEME73fjzRNY3HLoY4s14U6Bg3R,"€2944,32",5100140747171330
1LC31yhiZcFW5JczvjNjHvmLTsJGxQcQmz,$3237.12,6331101697901539
1MbTQpzZRz1hgkiSAZBFn9tUwZ17cTYaoC,¥7625.80,30060424274494
1Dm8xUm66TbBga94wdzCG7KWxBi3dtVKef,"€8819,84",5602242717254692051
1M2FBvaXRg7gyxMjxVnGCBUGfeS1eUKvar,$9731.67,3552673485610406
1P9LACKbuKffamHePZgoUaCPucYa3i9upX,$5274.01,3573040526477440
1CCbX1v6QRyA1NCAcKbySj1b33PHsy2R4q,¥2882.51,564182989355267765
18uu2zpSW3VXssyfnik9kPCCynRmLsVA7P,¥388.58,3589742336074125
15Rb7rCefpukYy9WjS7VdkrFbfgiB6Gu75,¥4272.39,560224799410073415
17gMWSwkubqRXeQ5RXKwsATBdcG71S8vPW,"€1168,91",560221871321096166
16XN92riQH9GDCZsL7fRw8Y84mbFRUpeCZ,$2065.77,3563571838409962
1GcGTya2eNFobYGkfF3tg3Y7ufTTwjUMYc,£8709.02,5007664915184886
1H1VeFfCccPZvjnjcCAEmHNgtCSht7SbpF,$8116.27,3528216740412357
1CTwYvrX4zbvwEjqn92fKGtwBwC6nsumX4,¥1225.20,5002353617877741
1DGrmaLvycbo7T4HWncGvp86rd6JUbdHwG,"€6824,67",3584781268873927
13NRnc91R7rkFbPq2whSCYTZvEm8QFhQ7X,"€7727,25",4326238239649978
16kmkd7GUrdJfYFswaFGC4Hf1teWRywUye,$4477.92,3582710756798348
122PSRvS9bpaDPwhcY4SHhZH1Wm9FL7U9d,"€3333,98",4903610894671391
1Bh9VzXhscMn8aH5gqdSC5FuNabYQbK9fW,£2970.75,677102315471028955
1LPs3PSG1hL56WgdTYajXMhYLqxzEP6U2b,"€3579,61",3546089690678642
1Faj8ec7s5vnKu8xwpv1TDZyULJsHbPswf,$2771.03,3548864287855409
1ApJAAoTP5QkQjXfzV9kUPEwmH1p22oXj5,$4775.33,4917318599135902
1KSWD1nWhBHQsd8KgBoyo4scBbyWDBRq3E,¥5858.15,3554018514346077
19AyiM8ddy9J47EKnYLFXQdC9KbTPU8wGh,£9204.79,201513540052122
1BBwvsophkwnp6Hzp8QRhMc2wcGnnrYy3q,£7353.88,201583165293533
14qor3HYNdwc9w3jTsV9CamkGgWj39h9i9,$402.62,3544816178501538
1Jzpg9xdpzrJE6HnR4TBPoFX8cySP9RATj,"€1166,12",0604410103425105
1HDfLUQdzPa8kDgm8gGDZFApNjP1pZt6zu,"€478,79",3583901936204146
1LrQFkRyuig47dmYQK54zfJ8Rec5btmUbb,¥6724.96,5602235993797699791
1P6Ycbbwt5csP7d48uhcozrwT4cWxRwzoj,"€1424,59",3552459421094594
16NLdF9MMvmJeubCAWTqzTaXwWRH4wZf5i,£2195.88,3547423668265125
1GCCGV6SSF56E6wxut8ftukRpkeQGy46HP,£6905.00,3570671244597847
1C4H24bTt5wq6uAYLeYQCAVyMb9oYY2Bmt,"€2418,13",50186612865399086
1p7aUw2ifekr2mazRqQjdbGQXYqAn3N4g,¥5439.30,3555311062274760
1PwJ5aCrpwnDCrK29XaW6qL8zrK22oKYxB,"€8190,45",5394683984434387
16FXArVF7CJ8ytxtdrVGwzfRcv2JgrAzt6,£7573.51,5328029950490667
1B6KvEWx92NTuD7qNFdG6HXv7YQkkXEefQ,£8103.13,36031162883121
12C8C3xhM5U6ae8ZLLn5jK7zNKXYX6C9ay,"€3368,07",5523392159006533
1JsEPHNK3q6MKmy9dukAdYko1f3uifnPDi,$1574.22,374283193171436
1Ersvh3fDP9arPZ3YAaQtB3E5Rddb6awe4,¥1797.33,30393959949119
18EEk4Vw8Bm5icNUZAU9Xdoo5rVcAGKBRB,"€5717,82",3587613011860900
1qBAxjvyVs6U9jQk1Bivtb2V3VnUiPVE2,¥4129.30,3543826977067038
1DQ19A6DTWDmLA93Bmj1huJsuyynBJMx3U,$2963.92,5602230025909577
