bitcoin address,wire amount,credit card
1ALenAUsoCL2cnww5Vnge3SXrZh9mjTsyp,$7507.09,3559146317464774
13g5cE9ZGZN1KCXpLMWrsL68VsdtzZRCre,$6475.46,67610777500359868
18vk4fM6gJDM5ewqBVmVSnwYxnihQBJT1M,$9077.75,3529141771922182
1Hh9WPerzrNih6sRp2WsZboF1ZHbAaivA7,$4292.07,5602213960603025
14YnNZ2FytqX2bCwxeGGdeENobduak2jYq,$4692.74,6398030083570378
1Ji2Y17VJYh8U6cBZ6DbMi36WqYQMu6YJR,$3491.87,4405682576995441
17Yo1eaphAZDyh2vXHxuhkvPbTAirxjAML,$2555.34,3586454977924062
17gnk5BYebCxtUmex1EGLVXyKes9Pskgvj,$7494.60,36845537346963
19RTY1xoZzAycn1QENqCan692cHs5Yb7gd,$2788.04,5100146997609630
1GturKKAtgc2nzjxfuoFXJTVNoxFkQkjjU,$6296.14,6383928300379332
1Bxzo3oPQQrrSuSdjKqpoJHKCe3kfCXGXR,$2206.96,3558029731181961
1FC56i4V12w42Ca8DZyhjgGYbuahnDBWwM,$3404.38,3564982161807459
1EVx2oTL8Ziw5XnUdvgrzo9uVUG7dj3GsR,$1268.67,371627972964101
1AyvshKHyvzbBrEcTotmQfLyKm8vjyB8Hd,$185.81,4026773794091037
14SS8a1mi5553CpUBqFLQbb8B2PsSpVUGQ,$5693.16,346473061578144
18Pi7GWoxVmNuaGT46ZYj5GzAnknAeJsan,$3916.62,5602232216395699
12EpV5FKFgpa6JDPRS8sDTX62SppuSv428,$5610.97,3562126683354416
13f3cQT6shaGJ14Fdh9niJi159brN3vtXd,$6120.49,5641824604128439139
17waj1HHqpFJ4xcfj5MAs1efPsvGfXPq36,$9514.56,6379788550335772
1CPD94gU9ZYnF8TNXeL3JaHss4j4aex4pz,$5011.75,4917711426392425
12jzQHedsJjEyxBWpj8nnhQ91h7krB84p8,$5252.91,676154448722395714
1A7ZTUwj3ax5CveCMWnGJewtUWqddVFkg3,$2431.56,3571379496536021
1Pcc9uFmGeJt345YPVTaDVk6Gk4WtFUv39,$1460.88,4041373118483985
1BP5bbFE1CtSWnb9S7KLFHZopRMZKADqzk,$4572.93,36361750252227
1FpHeJk6ZVZ4kjbcBnHXogWVcP6ydykvou,$8451.54,5602240983045819
1Fgu8ssuMaCkYtMrCd6CBaZd9GjZ3mQpM9,$7672.60,560223792704339858
1Cu6fW36Hf8KhswK56EusX9D4d5qP4gUVj,$5491.66,4041591725338
1BUMNAKeTLgKeMwAX9JA3PULErCChF2LzW,$6600.20,6398962166681013
1Fqt6heqtpDUXbpcWVX5fjKNzuo1s6znaZ,$2365.97,3538946371015339
13pzcoTC8hyd5rysoWdXqCUCL6FvUxLyjq,$1811.76,3573810028038209
1MgtMtEuSs4nZzF9rDMA2Ag6dZgrZZjyJY,$9066.66,3557638142955143
13sR2EKEyYXmtYVjFXWEvE6mVi4FMiu4d8,$4754.83,3581614820294295
19Amzu4Q2uF1YRoqiPpZSHEpimLFHGtzmo,$5699.70,3553603529936706
16JZz3yD9SSfavw7g2RTTd3GB5umzW5H2G,$1108.22,6304048367712367710
1LBgBgcp9zXuikXTosroqrgsRiqq8wDhKC,$8782.69,3562528105516342
1Cbo5JKgSfBcRGcQvw1YAAMw81aRSqTPFC,$7529.91,490577460001182536
12a4k1aBJkPSosb6fhNN74SQeazEZh3qU3,$1774.01,5048371720051596
1J3RyL33u1Gb8quwijpbwbV1MXFNx9APKx,$891.61,3563888753402453
18awNaNtu7sQCapxfWkgxozUYnhXe9p1Kz,$1776.01,3551724650728829
1CNknM1rF8ex92ZYqsXTXqSFZX4GzZYXDg,$6373.07,3589536025784170
1C4VLe3A34twEcYSZK6EGbNGKNGPnCcfBE,$9548.46,3584151312762650
1JDZUTaXrsFPNHv4gsGxA9z9bvRfbGDCoV,$9310.15,3540558731830475
19q8K6xJ6e9WEpvsCcYrNJtDhM4CKF8h2S,$2396.57,3586865288013693
192siB8SUVjS21eyFNDEJPgiXHyqEc3tbD,$3569.75,3541639241826846
1GfSCbn8fowQc9EwWbKtLXV3vn6KnCkgqW,$4249.11,3578463963057381
1GTH7hQe5Gv6zFGToRa7rgp6qbTW1A78EP,$3110.79,5048377228472598
15kTk632UEGGcNXX1U6uRMm38Di8cA3iEz,$5255.42,5100143696962071
16gESnqNGea5iBEBQbUcqzzFLrVtLdY3em,$3844.51,3563535575280209
16AbhHmu3eT8dBzozYVUtnrpSn66evc9Dz,$2369.15,5583708895461681
1LJXUVCpicgriggzAue1izPtB1hNKezqbe,$3605.71,6333792800189746062
1CWEdFAvYKUrkZ2qPAq4xZvqNJvYV2QuCD,$9741.62,5602226939121507
18uykcAQSgnjhJGCkQu6FENs8SgENkEvFX,$4036.51,201438254456725
1Lo3NZhJ4cXdtL2FU18wNSusx2NucDt1aG,$5366.38,6771539235655645408
16FeQe2JgVWnzFcZC7SYxcXT2yUV79zVVY,$8690.74,3538321740908467
1DrzWs1ssy6R6Fj6yoxdtbncxvapLLJMhF,$3604.75,0604173858762544493
1GDt7EKrQ2qBBujAc4hV1oHM1CTWpiN7wP,$4076.48,3588414622779657
1MzmsGjoPhwuWVrVjPkXDUwpSphh3kqtAP,$9017.86,3548703173047970
1PFFNJ4zZJpc57aApFH5p6DmiqfKVftrK1,$5886.08,5602234369850611
1E2bH3TifF8m4JUdwNEomsCmFPWDcSFWeK,$9393.88,3586158410342408
18YZ9A2AL4DUx69LJvsNwJvL9kbXMz9xjg,$486.41,6771679855442328
1Fhi7gpUT3BcQredbuFCPFEQpqjCopTasi,$6079.26,3589333183866779
1PyAfT3EyrYuk9uVqGgxGC1gVMdVZzt8pa,$2194.24,5038128959340450
1DVY1fZg3cQfmDv3Wv2HmPDBesWJ4wHKKu,$591.95,4913804165295950
1CrKZE55fADKtxVFyQQHCuihoNd5C76Zh1,$6772.45,3554292696652954
1F1x39YtKB8Sb8uV4HwG4JohagRSkv3naj,$8001.95,6709567925908351
1GJxfwfuD5Vekhf3KAZFzH52isqC2Gg2sd,$8401.32,30020961899947
1B4C3LBCAAVF37i57qRg5GZLjRwq8PDhho,$8409.51,201696335235364
18236vCi9tSWGXcvvzLmf8qqvUaUhs48xb,$179.69,6331104255361856
15DGXMSUFb2guD9vHXV73xxRVdCBngg9cm,$6925.87,3583688668771331
111JUr5wqGqWykQco3yBTkivL8NCh78sS,$9631.76,374288242161973
1Hh3qvhXTYyBcQPk7iresdENuWRrU2cGFv,$4476.58,372301458742055
1FuSU9burdtjBakCSjTS8tmzHyEUfLzTWS,$4570.21,378399972132153
1PRh5bTngBcKGaZTXKoNQWTemkhfzTBK5B,$2824.26,3557930415737138
16nBU9cfaScFsScDpy2DFGGdiHznQtuNqt,$3021.47,36414090196552
1CvN9q5CRMEXS45828APE5UfWqeXqEU1sT,$5321.31,5602258402643774
1PDHnPzwW8G1vUc1aV9LDUxFDqesWXE8zK,$3860.69,4911512759997905
17LCjfPJXkDwF2fGYb6PrPrNHurJutbp3Z,$6939.70,5610413692649524
1KPy5V5FEKps5uWGBXiSgtE5UXnxHZavht,$1455.84,3539886607958192
1EMfCpZCuEsmFveXSdXteBG7Bv1LaY9os4,$3912.99,675981725080405016
1GyNy5tto5HZdG8VtJ56z6awGH56kPZp8j,$1251.38,374622505252667
1Ddj6ckDnrR8GpkF4ZZLp8dDF7XQ3cQReD,$174.18,5610974370934629
1Dz4BKQTWjYZ1z5b8i7GJ8Uo5az8iH8Xuu,$7702.32,5220094166839304
13KyuHJG2QN1AQYZ1V6KDUtcqi44G4g65s,$3864.07,3570906187681301
19GGM7jxUXQNFx7czyMHsa5YPwxsoGKnCL,$3019.52,4376066279076
1Mm6EReDHu7HSRqcqGnkVVnwr9PPR5nbuN,$8940.66,4936826980788543441
17FwfumZgkokR57ZSB6SyyFSdyzegXvt5n,$6205.83,677101437762136866
1EGqS3oqJWF23qhXWF4cvJoTBB37SDBbFg,$6239.64,5100171460498733
1JjFznC21E5rVz9BQ6PmnaCbsaS2HaHCFB,$5801.57,3554430335530096
12MDCdPDDNnMXborzA1VHecvwYB3C37WoN,$945.39,4508896094830569
19P3SyF2Kq6cVfZRK3ZevmPr9iq3aWC7e5,$4890.05,3551598902402395
1PKJrjtuRgaAV4uzaZzuZXmcREVQ3Zi1Rx,$255.53,3552142212100347
1L2fYBTMWs5UsXRW6EWENjdpTdZBV63MoU,$2807.54,4175008854768938
13jxWptw8ikKLf1oBSgRjR1H2Ytg4rHDAY,$3231.51,63044924201956577
12SxyJkCfRGLz5HFQX7gGXLo9U7WSmRmMs,$5383.81,372301360074852
17ALbHAeqRpLUsV4EnV9oFSLHzRRn996Xy,$6501.15,5137245724201799
18UaErBig7877kX8Qs9MatjxvZoojuTLju,$5725.01,30363299716056
1ZR5x2YP3pHwfTLDfXDPbfL9VnTUcpMC5,$7421.95,3540564886483177
1Ce4TSnFVEvM1dg3qphKHayBEZAgnnXRpe,$1115.66,374288776462979
1Np14D9GJSeB9CXjepLMNSL5NThDitmd5K,$8322.26,3544626725566466
1XKnoZbpG1ozQ3ihZNcpX26zRX7HiXuzL,$5111.80,060493645778166868
1NP2LBxUSE6BGcB1Peto9Vfe1V32xT3mHF,$2504.21,3540735026126146
1KYHEJDiwaW9TVPDJ7wkwYRnrVie1YexHM,$4075.02,6771317001854225
1JxoJn1wrfrsDJfGUeJLutZcBcpYfpTh89,$8295.25,3531998961805287
13Xw5Jhi2ZPDb2C1Zu34tDCGqqKpjbuwMM,$1011.56,4913359809738808
18jz2VXUCSAo1NQ3rTcUG836vRAz1NEutF,$8759.79,4508849487213612
1EamJgU4hKM7AkYb5Gz41uyvne6RddP57v,$6272.91,4017951851955
1JnWmcNgQYvc5ayZLrfQ2iX6yvrpP17Jv1,$2700.85,3575332265178638
1A6S8jxwqRALQVk46GHkrGtT4NxURLhWoC,$1863.10,5556911282488597
1MvkHdtNXFAwopBKa89UnUHVkEX2V4tiyD,$4920.34,4175004209372534
1fLBSHtFXTzo6JG9v8q6rUeE41Q2oXLx6,$4682.90,3537804058990236
17gQT6nVPsMaQTNGkjipmYADiGxzNypLeE,$9498.90,6384015534097267
19yo5ZPGfmQTFR1tjwpXJCUWiYfFGP8mLk,$4381.94,3547109498126104
18MwnJJ4m7SD1DWrpJGT8Vyj2y6YmcJP3m,$1476.41,4405583130171554
1MPsLWwupvXhVXxoRgB5T1F649Kz4DNGCD,$4178.21,3549923675724285
1K4RzQfXnZAmT9mLwPgrB5Ch93fM9bssUo,$9366.75,4913977371116739
1JgrH9pmJwTBP54A8aPs9UKZXpnvUkpRSr,$1731.27,676183125288580674
1FaZw6Grs9MsnCJWTYtBDp4Sbc4qHZUMzQ,$3258.11,3571025865403190
1PyexkPCBhmpvf44e1fYuhKNrHoSDHY4Yq,$854.42,201519463681300
1GBMFxhgoZK5ACcG7LvSpESdcxeBaadykN,$3473.29,5112864946723486
15U9bUac6yG4NnXUA1La463ss6DYovwmyL,$421.09,5602240514981193
12Rb1MiUFqNQVeDLD5VJfUBx9V87u1rmT5,$2179.97,3539043493688240
1BgmWLJrpatSaw3VwmHWYVvCSNq125J6MH,$3149.31,5424653504935902
1CseXE9cLk2DCqmPPQ1tWymNdExgYcYMBd,$160.16,4911228966591241478
1Mwsyxgr2iAFugrWj8EzS55xEhsGGLTh6X,$2620.09,3555886681884768
1KZrmy3QEkytGcb8MFv7VQyDfc2NhCnUNX,$4943.55,3544758039802046
14eSmbHrfSP1mZobc9kcu2mwpgjty5K5mE,$6302.86,3550867287076343
1Ez4fz5dtYiGpEavkfRmveDHW33XAVbbwB,$7010.65,3570194638867064
1yaJNJRawyVVLL1Upvw9eVJTEmvqnL2Nk,$1701.33,4026912084975745
1PgAbq66J1K8m7NqYin5abXiD2ChwnVg5s,$8643.20,5100144753770563
114KZkxNwRWuCmiqWYjgVC5D2Zu7nFUBni,$2132.50,201838211606181
1FX14gNvGcRSPWqurLvNdFLhX7YavDUTTg,$5470.72,30296590681084
1F5wit4SbePj2bF4JmBxeLw6g6bnPp8LJ9,$7335.45,3552468798722976
1B4EzDeoHn4nAMJdrpecNq82xp69oQfPjS,$1279.69,560224364305422258
12R3LJZXAKssq9p14LMLNH4Ey6bTtRsTUt,$7603.02,3543341746813019
1AuTRZ4VLQJCi7kky6VrLcLEPDuTen3iFh,$3485.00,3528627362951573
1KKUPCfy4LY9aDpzdP7grtkVy3mM4YP657,$275.96,3545328871329315
1BPtxJssH4WoeZG5iUb4WgysY6k9thSLoL,$2792.60,6331100734133880043
1BjP37dzKryMpDcVKbUtegZJsV4NQgVRCV,$9872.59,3572741481498500
1HEmUqkzKnygQ3WYkwNKH51zLiwfM9bvpu,$503.12,3583287031582853
18GoSkE4Qj35Tj4YzErXj5JzCr4L99BdqC,$4044.66,374622402886609
1ByvozqNed4Png3DTf3zTJEVLtHF1nNuxv,$8754.40,30020824410130
15mFQh7fzcuoX2ZsmrifArjyevcUWqM4sR,$8028.05,4911986910554955
1LVWAZ4mEQpEM2T9ZW3WpVB5AVMaTfE4Xz,$4440.19,5610954077489218
15yrprk7mC5TU9BiEFQ6MuNLNrP4MJ2e1M,$8648.49,490396434135590558
1HSiPVH7RujALGwnacTPaMBVYK48aLHvhz,$1550.92,201519384986218
1BvJhQxm4nTABpz1z4unCR3GpwVuKdmPgP,$7064.97,6387810811639915
1GXEPcpLDvGLQRpfuC4TCFyjANP11QtyeD,$669.27,3574105680052674
1Ah1qh9RNUNV4MMBJ9rrqGWn2jfXnyh2r5,$9025.38,560224823573574108
1K6dvNueXWcR63CbJjWkDYKkzv9JrYxnLv,$9611.53,4175001019155364
1LghrwDNBjV61xB6siDjTqeo98jBY741X1,$2351.21,5007663839043889
1LH3DcdhP1xUoWmYr1u9QbhH6KbGfezrnz,$4937.30,3579115285427622
12PkajyrSgcV1nYgDBrF56UCHd3TqW2UVo,$1314.95,30239003475389
1KxDX6fQmCuoy8wAfn7KhawEFkiTn4x9sU,$4462.45,3529169691141187
1MQf2F8xHLFSUiNw1R379dEikTJZu4imEj,$2099.11,4405215454662435
18i9bNTVgxqpGvmbKfkfrzsDxPvBEorfU6,$8502.67,3588639889424981
13urXWgMYXK3NcCi6MxuBj9pSaBDPiSdR3,$5130.22,3529742640267954
1BFvzQtedxFtusBpotLHASBqdEzn8CT42K,$2594.82,5010121400452091
1Ja5YzViu7Q7JaSjAkCpPG4cSs8WtHYm9F,$5943.18,3568445076223044
1aAc7eGCu2VoAxR5Zh9KL5HV6GkkBh4xW,$292.84,67638804135447294
1MkLL8LdoFr4G2eXHLmyzgHBrgBQwMHLrQ,$7234.59,201525118306094
19iojAnPj42zFfaCY5KAoKtWYKCC2oihBL,$1955.44,3578528237488230
1CiWfuTwHpaSjKLkRhSExXGRh5ZUayskZe,$666.17,4041592951198
1N6PDHvTdrXRutN4dXgKwrWAEZiThU964B,$3174.05,3548183272421659
1JwnbYARF5ki2UhHd5r5aNM7MT8nUpDnVc,$5843.94,3574733403813880
1Dyw9aSRf7aEUcR3hJvUMQG1HF6crcBcUk,$8100.16,6304502336075330176
12LWBogNftk6FvYQfmsaPkREgR4SUQSDbn,$2208.93,4026706025011713
17tGT2mbXPacBozPU59Bw41XtL4b9Tz2wm,$1842.65,201602146168828
1GPoz5MH3pi5pitTkmEyXVLZWAk1iwxhHr,$4977.32,3579986736056446
1Bo1ETRoNw7GbsH2fCibnYQAeMUyS6ivEz,$6828.41,630455066037848137
1Kh7YsY2RrnpEivWMCjncZwrTcoEhqChTa,$6238.15,3560476773279540
1AXPwR3EuuAB428xF1fEqHWrWkNFF9KhBS,$7891.24,56022264930307085
1HLuVLdoUVrePAW13ffb6mz6EGodTbL6Tj,$1899.20,3572692146989047
1HLRowuFAFn7qK4cf3xm2mqNk8zH5j4iMb,$5359.94,6378479061209711
1DzL1qqSm9aPGPsskCBMPdr1QrQFK89iVv,$7116.93,371584942827662
1NA8Gyx8kvQtfvD3WhpXQSwqs4E47uDbnW,$1055.59,3573367791055597
1K5Z8JGbQPhMEzgf7JmFgYjPkZECtz6PkW,$3897.49,36005464520573
17Ax5RF8bmNP7KMMWcj6R1TzHGTuRwVgwS,$290.48,3549417343978589
1aXiPZm1CuCBYrCEZtkwvP3Tju6afcV6D,$1017.23,5893360390184507350
1JN2ByXUvw6iqnsiwL5aNfXVsRzfhuYkHp,$353.42,630427901186732564
1BeXejzNYiSEGFYkkNhZbsMDhw4n9ZPJ1G,$1382.27,5553045820894702
1Xh2XuJyWXW26cuxTQgi6nCRRo3CDqFUu,$5285.25,30119397863525
1fSAdatyJLU5LGuAAZcfgqQXZ41uTwqvh,$6099.68,5602258666650085
124nNsLx5hnNuvFjKCiMtyWjzZxvNTaD8m,$8639.93,4936514020955634660
12X3mK5uA5VrNjut7YHJeL2rJ3TYG9gHzN,$8965.67,3585093086785641
176eTvNZ2uNwM9MUGBykW6NqC6nCDE2HXj,$2203.17,3563273304397546
1Fe1ujeboLKJshGv49sSvRJQCW8nkZPXMW,$8546.92,5007667516290317
17REJ6NTuAgVjuiiLCiDZY2FWfwRD7PAFn,$1061.96,6374228646143117
14a4234ro37zRTV9oXypmjnC2xRwbCvsJP,$9121.99,0604983478333229
1NjfSLkbVSYvPvAKor51X2WxoddsEFu7v3,$1703.34,4311377141749
1GhgPokoUQ1rCg51TCr2tBuvCY1qQgReGG,$5545.22,3545189714715494
18JqfgLDtrLnEaZJF3jLm8JiNdcEthypV4,$5571.77,6759929112762794
1A6a6bEnb9HikaUeNSCKnHb46uww6FWiLZ,$7357.09,3580321024222483
1NPDsTF3oiDwRXxJVmjvmLhwfbtkZ8Q1MB,$4625.02,5602228312298415
192VB549gHNMufr2yTvmbAQ4sREiALZHnc,$8131.28,3561551442789944
1JRH1HxAFwMGjtdfBxmGHx6EEBFEptLSJg,$9589.81,30307535263324
1BqTrHXaKQ7VbUgtWssysFmXUttG4ky8TM,$8748.94,6762490483022545
16Tzp7yQxtwnkZqseF6m1DRD11Pft8Ckja,$2011.77,6392161296097697
1GwpqeFfpQpjV4mxKFup1Muhv8apLiPwSL,$7179.10,30234946684379
12WAqgj4DtE98VhvnVpeQV16e6CTrm12QX,$6301.40,201498363756639
1i5EHum6KTue5ToE7xZPALgCZ1fSnFPDz,$5418.09,5119506834076179
1CdHYkbwge2cmXaA4VMc4Th7xzKxuUjTG,$2131.65,201793157553774
19qutdhcL5SHBXiKyPw479Zqe4WN1sh1LN,$6292.47,3589885012005432
1F1wbNKXsBpTTksRmduyumJX62DvKCQ2xK,$2514.78,3554382152405482
1EVxK8UzZFDP9iJk7QkAiqA5zPEBkJrHmh,$2043.13,3567243643269801
143g118YVCRJYQ5bUkkSHtjdvzAX45E5DN,$2180.79,3549485562035365
1HRf2okbTcDaxaQk3utfXLC7jzfJ1VCVAa,$6411.87,3569030159547599
17ko4wsLKChiXwnCctAUbeEe1y6iJ2Dvf9,$7556.18,201439688150116
1Ak4jwuD6BajaTm5TeMuyDx5D3vWCcn8QD,$5386.51,6380989300961613
1K5LReMWTbsnu8kUP8Ja7WUegvft3rgrL7,$5747.16,3566515201341069
17cQdU45NFSvZbLhyzEftEzGfLeFqsVicV,$5333.03,6767541609677714
14AsSxPDLPkUwTYHiSYLAVgDSG9WLenwY1,$6429.98,561006459411089306
1B4LzU59mwXjevnzbvCbSsDLJqMtXenV6c,$4668.47,6371714829775349
1NkVAwQYsRuHvPFsYcHXaUBFXERzNfvTUF,$4239.60,5108752312147503
1BuRXYsb3hRakx34kXBsgTYFsbGyS7wFjC,$6008.64,4508006008612232
1CBcaHtChzrVnJz9V1UfR4jU5BMwcTG6N8,$9053.24,3576025444876150
1DkVRC83T3RN62aWS3FXxocWbRdGyoVYKn,$7729.16,5602257120305498135
1PubdP5kLVGmVngoBUi89BiS7mKoB1LJTa,$7829.84,3534984253822252
171DHeMgymV2cJozgthyDFzqrCBsyK2RDL,$8859.44,5445301659674398
1GbsL1eymDuVLmMF22d9sGrzvaqmAnAgx4,$7372.42,3583262435707950
123ReetjvF7ykp5dn9J1mvu62y316XdG35,$2594.65,4903823040783859
1Q26Criqom1rJxMEbht5ayVcbJF8t4J43S,$4230.14,5048375239933764
1C9Q5kB3ftJNRRZaSFxui6RK1DjWnJ5Pz7,$8700.21,3551266692402484
1G65UpqeGzBnMWBShcLryXzwTLiXvCkpjf,$6016.70,5602235464952293
191uyGkPirFRuBgEkAPUPDTFyVipQ1Nu75,$5380.61,4917106966351602
1EZg4nz4dKfjtSUXhyfVACmajrKcfYmwfa,$9411.66,3567394334951692
1BhS3tRQP35bLaj83cp7RzDekb2m2RMhSA,$1805.85,676771334925854249
1q4BfJurcaYv8H9naq1jBqTNoFw6P27ds,$7061.89,5586172788815783
17S9GZeJX4ueTquNfYaHE7Nn6wwzTKCM5N,$7389.20,4017954527417845
18qf1kDaYoPECaQmFMzwxsSjg6o1wYEnGB,$4591.29,3580183154574061
1Adp55ohHXP2d6tuWP9EvWCgFtRGRUhN5x,$8797.94,5100139744320338
1fPHh3wL4kRUxYVk8GABkX6YEUHcLxGis,$5992.32,3569055636189822
1FpwhScgHhiPpv38mYRSc4YN9ymo7hjmJA,$7592.68,6304939389470542
1PikCTfRQcFihHJZiJEfDN8kNsJyaCvXiC,$1221.61,5100137863054399
17zME9k9KTYqNUyevD5c1aJKDJPMM2hN4p,$7151.65,374288388795675
16f7uuaCDB3aZqPsPxJmiCjMCRE2iCWhBv,$6626.68,56102821465443982
1GbbkthGuXC28CD874dKrQdSftLSFMnCtB,$6108.78,67624676674125135
1P2kQfn6W3oivxu7jkDVaUJFUtZaRa4Zg2,$5665.25,6392891504556692
1NXpCS5ChXnHDdxB8JAVF1GKJgANidBHGp,$5269.90,374622854923140
1C3gcme3nvCMVkDQd3wqdp7HbkJv98JQ3w,$3870.16,675926049864499295
1JxcCjCLPHJYcNqhmDuWAx3EYEC98JQSet,$3139.51,3579479739366301
1MWesykiiC3DqUhXHsMvrzwXPA2c6k6pue,$7489.32,3541797252545554
16gGjUGbZbHLL7t9Y4naT3Si8LFALykm3j,$6264.46,3563220624879471
16qprve5gd31rPcWyY2xdh3iwfBkooTBor,$5251.72,3562402399836982
19dMnGmSQZtAzzExJ29NkdUE7ZqbyKkd1g,$9239.98,3534012538447990
16yir3MmiShSkeTyMp9qoDx9ZSuoxy35QL,$9060.84,3547273159817474
1MLcZHUGHZRVYAi4XPw4AkPFMYsHkXTZQE,$104.99,3535677394512423
1DAGs4rTaD7XT2FzJ1dewggknqX7i5tP99,$3362.74,30098304390139
14cG1Xat3BzNTzURKFWhrXU5aMyJaXTvWG,$1490.27,3589118392407311
126E2CQwCKkA1vrQw5m1LYdP4yczBj3FEU,$5597.40,3585648814406198
1nAtmVCtbf2KXETRR4qhsRbbKYCBYv1hh,$6271.13,3531494017148757
1D1CiVUdGMFGPpeErTboo8JdwsZ55Rzthg,$7597.75,3572349981169215
1GfvNS96wgJSu1yGYgQ3dubmM4Fd5aySPH,$5958.71,3577309042406266
1M5zdhwvgj8tqzb9y9YrZztUgnegrippiE,$8612.47,5253587479683699
1A3zLswXSrSyPaZZK7u7zc94iNr3KVu657,$3293.17,6334612051983355363
1Dhj1X4DtnpV7pDZ8Z1RKBF8EbTXK1166Q,$3710.55,3535682596655111
1AxmbyAJJ4cFSh97HQzDjp7QLujXvxPvaJ,$7531.01,3544424805219176
1J5DANZRin61VmjPHvHeitZ1pamsQGSJfy,$3647.66,3550820327799580
1FhRKiz63L4cYga2LhtZdHZ2R9FRoQyhCr,$9637.99,3561564830091054
1PHx1s5nvuasFt81Mwd8ptCcM6HpDYALWi,$8733.35,4017958495576144
19fYk7H99w3VNCW9rkjv5nfxbN1c4iZA2E,$2082.84,67594832670083028
17N7emXWUetCGy1AwbhaVCiCdJTjNnXGnE,$6001.54,374622928158715
19om11ajoNjaqr2gw3vqzPaKcghGeJdBvq,$1398.24,4913633398794020
1GPLoJi51zwAs7A1G91qTmKKehQqsDZyst,$387.20,3560660018933462
19WD29HHFZxbBZHV6iVpqq8xi4X7PLyFpd,$3246.05,3540810849959989
1AUSq6Es2HRq93fQgDct7X3EWg1FcebTnc,$7567.57,4041378083687
1CKME2udpXEXJCpBWru4D11oZwAnYWd2uQ,$7733.92,5385158744022088
1ESy5GHHkbDmJC9nzuNGwnJQmr5cJ5fhRn,$8412.36,67098432529969096
1KXReRdj3aUfwoZVouwY8MvzR6qmnvbwUk,$3182.50,3546328632459699
1JT6S8uFVzb5g7GT32mT9tUSJS3c9L6YKS,$990.18,3537616447588004
1MabXNDoBGhViwjpRcjioM4ju3kYkQqQXZ,$76.36,349223722476288
12orpCRN3kL7M1wtj7gkFWdKmgxpUkv36T,$3945.14,3570054526253449
1246ogoecwz5XBAoh4bpaZZHcRwtsqELMj,$2392.24,201622213077942
13YTmhpCjC62ZZQ8nwAuHKteWU7AQy6gpq,$6291.87,3575514495184698
14kNdEiCAyRLKwyTLBDN94qfVvFAWcNCty,$7289.39,5100148039274332
1MdKKrEXDVMSRzfS8PH64KfrGosCeYQegY,$9407.01,3561506348092710
15QsMaYmeR96ygBDWciqTxzxDFUGnhdVFF,$7021.98,3569330984835817
1JQvyKdMqcHsZv2tHrEwcu1FbRPUP2StfD,$3906.29,5018274305729923
14ScEpVC2hSJWgRDefaLVHaTEUBTVAGhv7,$8129.23,3569565225196814
15UXjvSSFRYZkCdPdVGSpDn2PitPT6gHN6,$2519.90,3575777344794211
17Zsi4JCSg8SCz4u4iCHkuR2HgUwP6oVs8,$8392.64,5010120581570051
18fVyjoifdB8a8Z43quqWwGUDsWkyyCeNg,$9560.99,4175004086351155
1tB4HJgtir7qRhFAGJ2adRzg53MCVVshZ,$4049.04,6385067215926321
1BbiqC837M2WpA8u2SNe8wyzdSYuH3x6RV,$1955.33,67062266696920058
1D7b2ZWQYoLwazQ2bB5eZmEJPj2mSz7BTh,$2763.66,501803067903918741
1FfYVH19HkJ3Tu66tf7N3ptAyb27quV6TQ,$9696.43,6771608857288531329
1FGiKnXWXcpMboUzrzC6bjowhvb68A9asw,$1938.95,56022355956371540
1Pm1i1LcjFgzcJid5C85GDQ8699VNXvhuQ,$4351.03,3558616309400987
16T83LoyjK5GVrqCGwATMi73vukBbF2eix,$1625.12,201916638500227
19HmxAyhz81B2ufUomRr3M7fh3z1q8HswQ,$5273.11,3552726309462709
1LntEnwyK47PQ2aCvnzVWB6WAERkUtsYq2,$8404.56,3528513391232351
1aWFxEDiQ1mRfscnn7E4AXL7jdqZRVd7D,$2164.24,3554170026754429
17erigUBsHd82bvrNhvbLKxkCSxtG7cUUM,$8453.59,6759701451492959178
1LhAGHqsBmfJH8CzvbSgRU6nZgTRYU7tfN,$5390.18,30390949857576
1FBGK567CYoVLzVPLtdexXuctxVAtMbjk7,$3585.22,3576217375844790
1LGMoK8SN7hzZrJ2eDL5L4Cep5EVR5BkC4,$5957.69,5240125399025323
1AcGaSZmrPwyYB7KdctPyZQnYw8wvCfrrx,$4297.05,3535703982709666
1PghuC4TVWUUUqseBoxr3DsjfXyacuxuPH,$7173.91,6767548040762856
1Cqrn2yPUdz6CaSR4ZGCWtqnYRtEBw7FDs,$7035.50,6759302163903909
1PAGWy1co9YqV3Rj6zzFtnWGcY5DrhsbFa,$1082.18,3534271562132718
1N1hHfo9gF6VMHYLFrZx7iodDEBgqFox1u,$4134.22,3542524744442235
16P43YgWMWig2AQtPEqjyJt8eRKmhAGkam,$3706.90,6762049687342576770
171FF1wQoJB4okKbimpX2VX5ssgrakSgYR,$4039.68,5007669469082642
1A8wsT1188XFvEGh7ULia4TctLfTXFL91E,$1714.16,3567472498383173
1D5tG7SEHikv68jXc12Wg7CKbas6tEqdmN,$3647.36,3567244155013405
1Myg5Kib5LQP8MfKP68R6Th9Fjiwj7U7b3,$219.25,3574994532608209
